retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,binset,bins,max_bin_count,gamma,n_pairs,k_dim,p_dim,m_dim,total_dim
1.0,0.9922072158026521,0.9897636178419651,0.12395073018635965,0.1430830677748028,0.1183540895671798,1.0,69,trim_5bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9921537554929809,0.9897436816354839,0.12439271263070432,0.14322231413089362,0.11863003461151753,1.0,69,trim_5bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9919392440463065,0.9894797615607788,0.126107546228564,0.14505335797200847,0.11901407524839613,1.0,69,trim_5bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.979931254921859,0.9615395437518565,0.19421598170645915,0.2773456563364457,0.10836606442276359,1.0,69,substitution_1pct_N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9798710844214171,0.961530067654935,0.19454040252558213,0.2773798389552115,0.10864106980127211,1.0,69,substitution_1pct_N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9798162128681459,0.9614346647785844,0.19483825191291335,0.27772366523819114,0.10892916906413296,1.0,69,substitution_1pct_N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9797087834920988,0.9613765979690962,0.1954248355810558,0.2779326598401263,0.10947122728163787,1.0,69,substitution_1pct_N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9733166856266334,0.9637139412891659,0.2293245885039787,0.2693920160356122,0.10096289404250408,1.0,69,local_mismatch_6bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9732717873484705,0.9636746790105037,0.22952077767887466,0.2695376958536162,0.10121908484140917,1.0,69,local_mismatch_6bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9732246172251797,0.9636377714615543,0.2297274979418512,0.2696745874886611,0.10148429806027277,1.0,69,local_mismatch_6bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9731437283747794,0.9635839615202925,0.23008235993175505,0.26987405071660103,0.10197008120400196,1.0,69,local_mismatch_6bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9944829316246672,0.979918278901008,0.069814913977842,0.20040818892765816,0.11908986227817052,1.0,69,short_indel,2,2,2,1.0,420,136,11,10,157
1.0,0.9944764234732046,0.9799120954018572,0.0698632071802057,0.2004390404190161,0.11938100147912688,1.0,69,short_indel,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9944707267949779,0.9799023126539865,0.0699047694880376,0.20048784167106112,0.11967178673540564,1.0,69,short_indel,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9944561492615617,0.9798853496218337,0.07000876957326413,0.20057243218445328,0.12021906618253099,1.0,69,short_indel,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9920827735325191,0.9725112939259893,0.0867667012977704,0.234472612748343,0.11635047855224323,1.0,70,substitution_1pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9920785961985306,0.9725008579936074,0.08679287105205186,0.23451711335094635,0.11665161836409842,1.0,70,substitution_1pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.992074449421917,0.9724914274145683,0.08681902087754924,0.2345573193332928,0.11694594824135972,1.0,70,substitution_1pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9920667769676137,0.9724734782519396,0.0868660668301802,0.23463382258850102,0.11746769439205854,1.0,70,substitution_1pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9878308281744362,0.983809569070057,0.15485370156021405,0.17994675295021834,0.11537914753665261,1.0,70,N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9877753015020782,0.9836515606082245,0.15521855199845233,0.18082277832145197,0.1156781676857014,1.0,70,N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9877194683017367,0.9836740413826597,0.15559030129654297,0.18069835862506434,0.11595421966228331,1.0,70,N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9876250298369514,0.9834612307954559,0.15620822724459435,0.1818722956785847,0.11645747928906842,1.0,70,N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.992345850543601,0.9895452300744343,0.12268321753360666,0.14460128842416972,0.11773491251583525,1.0,70,trim_5bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9922952614265627,0.9894518274453948,0.12309593529834953,0.14524580738291173,0.11799185477857961,1.0,70,trim_5bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9922115748793885,0.9894575059635091,0.12378535475812848,0.1452066441318452,0.11822394547293583,1.0,70,trim_5bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9920272152070325,0.9892050688910886,0.12526900226624824,0.1469348768752081,0.11859231833279348,1.0,70,trim_5bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9794120741148734,0.9576881565132872,0.19607609467210033,0.29090147423369667,0.1080212918982523,1.0,70,substitution_1pct_N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9793492446909328,0.9576711308647027,0.19641436730980136,0.29095998725637695,0.10829418008626071,1.0,70,substitution_1pct_N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9792921610247393,0.9575042953317295,0.1967168897491848,0.29153284841216165,0.10858848335277786,1.0,70,substitution_1pct_N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9791853129882382,0.9574399747592102,0.1972900961065037,0.2917533995798015,0.10909721732715386,1.0,70,substitution_1pct_N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9738554982841235,0.9649571432424286,0.2269926095527629,0.2647370559767057,0.10057698621367603,1.0,70,local_mismatch_6bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9738167422050245,0.9648699093673655,0.2271657289404924,0.26506637143382417,0.10083490629974609,1.0,70,local_mismatch_6bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9737748322468049,0.9648581083752739,0.2273514934746049,0.26511088270035754,0.1010903994859933,1.0,70,local_mismatch_6bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9737026946544612,0.9648371304141192,0.2276723385864309,0.26518997176410836,0.10154148572081198,1.0,70,local_mismatch_6bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9941847344759909,0.9807779552127995,0.07598743384744093,0.1960706583846918,0.1178812565773385,1.0,70,short_indel,2,2,2,1.0,420,136,11,10,157
1.0,0.9941801222702916,0.980765134688762,0.07601937554928394,0.1961360505697458,0.11819752654714036,1.0,70,short_indel,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9941722389829,0.9807455601026768,0.07608119297927209,0.19623584048896944,0.11849076504495347,1.0,70,short_indel,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9941555578558715,0.9807351508147847,0.07620428081786865,0.19628885461069798,0.11900687004067399,1.0,70,short_indel,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9924731874176265,0.9765508474041941,0.08665929837305038,0.21656009271559207,0.11570974968857582,1.0,71,substitution_1pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9924685690968394,0.9765485718084673,0.08668877823438807,0.2165706030444546,0.11599659752654465,1.0,71,substitution_1pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9924638515578974,0.976535197047741,0.0867193617749011,0.2166323402128059,0.11629416009497376,1.0,71,substitution_1pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9924550667251308,0.9765104788053451,0.08677552665584877,0.2167464231725142,0.11680348191656496,1.0,71,substitution_1pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9880370483047924,0.9832823213528351,0.1533974209346488,0.18285337632248852,0.11523461289170465,1.0,71,N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9879917641127491,0.9832316209372081,0.1537004223601147,0.18313044019056368,0.11551810496149423,1.0,71,N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9879382972500071,0.9832067693587545,0.1540588365238866,0.18326609342781303,0.11580046129346355,1.0,71,N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9878433006518524,0.9831342561114279,0.1546915079825845,0.18366133749720825,0.11633242972792297,1.0,71,N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9924769235112832,0.9894118700376298,0.12164147638244756,0.14552051530196441,0.1172736470319707,1.0,71,trim_5bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9924276097755739,0.9893527899228346,0.12204660262996876,0.1459259483215286,0.11752552968180381,1.0,71,trim_5bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9923537227041026,0.989302943190551,0.12265859799062614,0.14626718803483388,0.11776740107353062,1.0,71,trim_5bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9922102394126796,0.9891443755954241,0.12383216682250736,0.1473472614479306,0.1181578867986961,1.0,71,trim_5bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9812426706980096,0.959952638339606,0.18742609155137988,0.28301011086266986,0.10858344041614502,1.0,71,substitution_1pct_N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9811834189806355,0.9599138843999774,0.18775985447933136,0.28314700857516933,0.10889164375385092,1.0,71,substitution_1pct_N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.981129108350939,0.9598408990284829,0.18806606595983313,0.28340466005870696,0.10919565733460816,1.0,71,substitution_1pct_N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9810249484474467,0.9596584392130597,0.18863835848172963,0.28404774001191085,0.10970434039574732,1.0,71,substitution_1pct_N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.974652372054591,0.9667105913298308,0.22335997433441648,0.2580287085058415,0.10114052488601542,1.0,71,local_mismatch_6bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9746165565947593,0.9666357080466783,0.2235203403565293,0.2583187638332268,0.10141336043143577,1.0,71,local_mismatch_6bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.974575905681376,0.9665926563836112,0.22370475668837736,0.2584853709538091,0.10166186558036903,1.0,71,local_mismatch_6bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9745097526154963,0.9665249389345352,0.2240035082627818,0.2587472161781801,0.10216082732673594,1.0,71,local_mismatch_6bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9939859490025449,0.9796558150750996,0.0780616947026156,0.2017132493943324,0.11697847970223575,1.0,71,short_indel,2,2,2,1.0,420,136,11,10,157
1.0,0.9939806878815369,0.9796505443508183,0.07810609163859294,0.2017393731335735,0.11726153350758835,1.0,71,short_indel,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9939732626414587,0.9796285291450503,0.0781613307349386,0.20184850015655836,0.11754515681841698,1.0,71,short_indel,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9939569001505993,0.9795973004300873,0.07829235842015576,0.2020031876998043,0.11804994195022168,1.0,71,short_indel,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.99197118566754,0.975264349859295,0.09214847066566918,0.22242144416669643,0.11425620392491861,1.0,72,substitution_1pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9919669443231078,0.9752544890512767,0.09217477948739643,0.22246577606141316,0.11454376813234937,1.0,72,substitution_1pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9919618526023853,0.975241873308574,0.09220518651263994,0.2225224738619636,0.11481975256992574,1.0,72,substitution_1pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9919535806797534,0.9752223553260098,0.09225543508311633,0.222610170969514,0.11532054879605212,1.0,72,substitution_1pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9884514005578093,0.9841038509964065,0.15075066704120377,0.17830392122403607,0.11422660488841384,1.0,72,N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9884007511276885,0.983954029341532,0.1510981762416154,0.17914223465630708,0.11450228994691414,1.0,72,N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9883502020127976,0.9839027238563041,0.15144581991649517,0.17942831849545132,0.11478212440197126,1.0,72,N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9882562780635715,0.9837926706089896,0.15208451788171531,0.18004043354124621,0.11529383902043534,1.0,72,N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9927022814818497,0.9896742515761952,0.11992354738540031,0.1437062659946409,0.11710397449387992,1.0,72,trim_5bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9926405280919817,0.9895715827189623,0.12043966331223041,0.144418947950591,0.11733450154806234,1.0,72,trim_5bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9925550351386047,0.9895037849864526,0.12115280394671926,0.14488761130098393,0.11754476661199413,1.0,72,trim_5bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9923404623771581,0.9893947267283444,0.12291794450841295,0.14563826700932708,0.11785656683088282,1.0,72,trim_5bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9805915453925352,0.9593304506914051,0.19069585961557078,0.2851998523543248,0.10715736177538529,1.0,72,substitution_1pct_N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9805382510281233,0.9592744146171849,0.19099163526066976,0.2853961733266004,0.10742034254942841,1.0,72,substitution_1pct_N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9804795440697214,0.959161996121355,0.19131722943989343,0.28578991660487524,0.10770178803566273,1.0,72,substitution_1pct_N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.980376634607886,0.9591355865879461,0.19187340216710744,0.2858819518063799,0.10819953775320489,1.0,72,substitution_1pct_N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9748936077935504,0.9667713441413636,0.22248394991576081,0.2577931568409421,0.10047387039077126,1.0,72,local_mismatch_6bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9748530889717095,0.9667480596596787,0.2226660571128271,0.25788345386575323,0.100741814574019,1.0,72,local_mismatch_6bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9748126713590134,0.9666592593820355,0.22284885908060043,0.2582275647991229,0.1009962296046991,1.0,72,local_mismatch_6bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9747406442222566,0.9666434008020043,0.223174022608135,0.25828895492526827,0.1014470895478577,1.0,72,local_mismatch_6bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9942846281541546,0.9796972344203302,0.07455620200173577,0.20150805273967756,0.11683504321154456,1.0,72,short_indel,2,2,2,1.0,420,136,11,10,157
1.0,0.9942799235864318,0.9797158743546355,0.07459115848776521,0.20141550180154671,0.11711753602788492,1.0,72,short_indel,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9942719135895209,0.9796868096977095,0.07464978689258012,0.20155976941215456,0.11738689116475554,1.0,72,short_indel,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9942542114142856,0.9796537540388038,0.07478053154520194,0.20172371729760671,0.11788385618646312,1.0,72,short_indel,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9919559633367695,0.9727107405817157,0.08876019165931535,0.23362036696405725,0.11362122593058231,1.0,73,substitution_1pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9919516926811766,0.9726906646281783,0.08878736996747309,0.23370629549970312,0.11388925917066449,1.0,73,substitution_1pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.991947397451252,0.9726808394839227,0.08881476484459881,0.23374833343020104,0.11417166327423393,1.0,73,substitution_1pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9919396311064038,0.9726538302545538,0.08886360508143987,0.23386386231467776,0.11468045777760702,1.0,73,substitution_1pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9885656753369152,0.9840776921004133,0.1498820622109455,0.17844987906102286,0.11364342433097516,1.0,73,N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9885164288550135,0.9840064024846014,0.15021794233661012,0.17884922043895748,0.11390111009089937,1.0,73,N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9884663904620106,0.9840247260617694,0.1505630715635305,0.17874661604883416,0.1141824218169008,1.0,73,N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9883788206497819,0.9839764568083862,0.15115397019016194,0.17901639911246833,0.11470744498989288,1.0,73,N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9930191246076258,0.9903415406875281,0.11733447273039231,0.13898523161518483,0.11653467277456142,1.0,73,trim_5bp,2,2,2,1.0,420,136,11,10,157
1.0,0.992966244053374,0.9901866472767717,0.11778402286377945,0.14009531845738368,0.11675944611688396,1.0,73,trim_5bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9929080816065218,0.9901563260226104,0.11828219268065877,0.14031160699000386,0.11699763452357302,1.0,73,trim_5bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9927360869867343,0.9900511458140668,0.11973366809404967,0.14105923481316238,0.11735220144628127,1.0,73,trim_5bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.981093067543819,0.9582857571455868,0.18734407600947817,0.2888397857595746,0.10692878157293939,1.0,73,substitution_1pct_N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9810423923147008,0.9581923897796731,0.18762847495345236,0.28916292090662293,0.10718901146163211,1.0,73,substitution_1pct_N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9809889333289734,0.9582097452704281,0.18793171143318452,0.2891028630781677,0.10745307060813342,1.0,73,substitution_1pct_N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9808883914009572,0.9579666302331888,0.18849008263987826,0.28994262713338115,0.10795089571563217,1.0,73,substitution_1pct_N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9752308527437814,0.9670517247585197,0.2211474565148213,0.25670323398805983,0.09900980132947748,1.0,73,local_mismatch_6bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9751921574958786,0.9670316224932408,0.2213251520333442,0.2567815316677394,0.09923958262464493,1.0,73,local_mismatch_6bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9751556845617413,0.9670181255175325,0.22149070478603317,0.25683408833141497,0.09950754698677886,1.0,73,local_mismatch_6bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9750856367878392,0.9669988058780015,0.22180946987231126,0.25690929791507805,0.09994399398990075,1.0,73,local_mismatch_6bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9946952458175924,0.9800523895345832,0.06974963002307716,0.1997378737446738,0.11626957542928358,1.0,73,short_indel,2,2,2,1.0,420,136,11,10,157
1.0,0.99469041319038,0.9800563745857502,0.06978816527942966,0.19971791366808878,0.11653403412539531,1.0,73,short_indel,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9946826738299058,0.9800207304263188,0.06984663339940143,0.19989631300135055,0.11681121975289932,1.0,73,short_indel,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9946669367564777,0.9799361235401329,0.06996908490029412,0.20031912698417176,0.11730761277163837,1.0,73,short_indel,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9929897174332722,0.976366639481418,0.08071033323528037,0.2174080474781869,0.11419451487815095,1.0,74,substitution_1pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9929858597880005,0.9763614332696424,0.08073396210332892,0.21743211369808468,0.11446033556565667,1.0,74,substitution_1pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9929822674944886,0.9763458493702465,0.08075675855748476,0.21750370168554906,0.11475834530854223,1.0,74,substitution_1pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9929754716953595,0.9763253062769577,0.08079873911899649,0.2175980707664383,0.1152748640702444,1.0,74,substitution_1pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9887999485406254,0.9839427185213308,0.1483521915995366,0.17920536459287664,0.11340301022338695,1.0,74,N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9887495092732659,0.9839168363303978,0.148695484859405,0.17934973241703514,0.11369744294507961,1.0,74,N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9887020587671852,0.9838675057519853,0.14902414536151845,0.17962457581605015,0.1139831979908157,1.0,74,N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9886168042825889,0.9837774335426679,0.14960646164647926,0.18012530595889645,0.11448776072916358,1.0,74,N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9931780107884364,0.9908389988393703,0.11599613956813341,0.13535876463104246,0.1159896418915966,1.0,74,trim_5bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9931481382693234,0.9908741970973686,0.11625235371592554,0.13509849917796207,0.11624361898199544,1.0,74,trim_5bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9930651352047974,0.9907793319203674,0.11697024513889868,0.13579862628090414,0.11645529601712337,1.0,74,trim_5bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9929075523375569,0.9905114420422721,0.1183103259041228,0.13775745276993903,0.1168210359192816,1.0,74,trim_5bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9818728887396064,0.9613772732875869,0.1843627296286438,0.2779306350130835,0.10684729258799576,1.0,74,substitution_1pct_N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.981820991590323,0.9614043829830503,0.1846530721711544,0.27783304845861906,0.10713035831411125,1.0,74,substitution_1pct_N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9817673572091136,0.9613656033577476,0.18495965751440344,0.27797255781310354,0.10740654678723831,1.0,74,substitution_1pct_N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9816719805723728,0.9611966935862095,0.18549328119261652,0.27857956699044545,0.10789707509869331,1.0,74,substitution_1pct_N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9760361914715641,0.9671694072781499,0.21734537740757928,0.2562443052630724,0.09910325279824908,1.0,74,local_mismatch_6bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9760009650910717,0.9670814141834163,0.2175078583736167,0.2565875217277851,0.09935085876606471,1.0,74,local_mismatch_6bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9759628608088337,0.9671043599601541,0.21768450408255763,0.2564980399570143,0.09960773087772838,1.0,74,local_mismatch_6bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9758990993583322,0.9670048952170386,0.21797996499707895,0.2568855614335811,0.10004928831586123,1.0,74,local_mismatch_6bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9946195726832048,0.9807025788467022,0.07231877669931125,0.1964557005686935,0.11552408086917922,1.0,74,short_indel,2,2,2,1.0,420,136,11,10,157
1.0,0.9946146609971855,0.9806815706561215,0.07235796399753422,0.19656260748996482,0.11577386648212849,1.0,74,short_indel,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9946082161305742,0.9806814460322667,0.07240877824745606,0.1965632408183831,0.11608393154052861,1.0,74,short_indel,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.994594935489172,0.9806207689555776,0.0725210394230378,0.19687168658333828,0.1165602531876114,1.0,74,short_indel,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9919203442060816,0.9736883702669058,0.09149237141753101,0.22939758534847765,0.11223536401393693,1.0,75,substitution_1pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9919163228539754,0.9736634475281795,0.09151570939106633,0.22950620917046016,0.1124934973526769,1.0,75,substitution_1pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9919119497602613,0.9736591347761274,0.09154145253520338,0.22952499174747107,0.1127745380982036,1.0,75,substitution_1pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9919043810113297,0.9736410940367429,0.09158561971764964,0.22960357291150219,0.11325614875921376,1.0,75,substitution_1pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9892024174036036,0.9851262872689457,0.14585240638858657,0.17247439846721052,0.1132976859500756,1.0,75,N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9891567441093463,0.9850952512984253,0.14617480430624274,0.1726541405477289,0.11355993950462222,1.0,75,N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9891083034589835,0.985078697756561,0.14651614255243287,0.1727500462018306,0.113842333428259,1.0,75,N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9890204724608447,0.9849908437870026,0.14712933482819673,0.17325791470274315,0.11431768748403043,1.0,75,N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9933286420381909,0.9912985876330849,0.1147573596557182,0.13191965524993443,0.11532722192857463,1.0,75,trim_5bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9932652392048609,0.9912316135132719,0.11530930185819763,0.13242638993916908,0.11555415323676432,1.0,75,trim_5bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9932062413683294,0.9911944741964107,0.11582413574340598,0.13270658230209081,0.11578575379092093,1.0,75,trim_5bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9930388992187541,0.991006953382815,0.11726594339554285,0.13411209495505483,0.11612887561315323,1.0,75,trim_5bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9812838411323697,0.9611122930153735,0.18670187721551176,0.2788817147543005,0.1051264336373568,1.0,75,substitution_1pct_N_3pct,2,2,2,1.0,420,136,11,10,157
1.0,0.9812365820332107,0.9611857122677139,0.18696812321241416,0.2786181668475386,0.1053859946685837,1.0,75,substitution_1pct_N_3pct,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9811880335873743,0.9610385139801754,0.18724815455516527,0.2791461302444758,0.10565642340638338,1.0,75,substitution_1pct_N_3pct,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9810969774141783,0.9608262973865112,0.18775875562274055,0.27990562992599893,0.10614984273051097,1.0,75,substitution_1pct_N_3pct,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
1.0,0.9766670411654528,0.9673862583324729,0.21445767943058386,0.25539666285278156,0.09970386335406221,1.0,75,local_mismatch_6bp,2,2,2,1.0,420,136,11,10,157
1.0,0.9766310229849987,0.9673700277671647,0.21462599125477785,0.2554602337566279,0.09994959324048784,1.0,75,local_mismatch_6bp,2_3,2+3,3,1.0,420,136,11,25,172
1.0,0.9765910355197158,0.9672847235496774,0.21480918882504524,0.25579389817177095,0.1001928296478369,1.0,75,local_mismatch_6bp,2_3_4,2+3+4,4,1.0,420,136,11,45,192
1.0,0.9765272515970148,0.9672789466088559,0.2151080609382012,0.25581646571927114,0.10063437734006496,1.0,75,local_mismatch_6bp,2_3_4_6,2+3+4+6,6,1.0,420,136,11,75,222
